Product ID,Product Title,Merchant ID,Cluster ID,Cluster Label,Category ID,Category Label
14760,intel core i5 3210m mobile 2.5 ghz 2 cores 4 threads 3 mb cache pga988 socket oem,51,6057,Intel Core i5-3210M 2.5GHz Tray,2615,CPUs
11861,sony 55in 4k hdr smart tv kd55xe8596bu mw01,26,4657,Sony Bravia KD-55XE8596B,2614,TVs
27169,hoover hdp2d1049w 10 place slimline freestanding dishwasher white,15,40558,Hoover HDP2D1049W White,2619,Dishwashers
22761,nikon df digital slr camera body black,88,39055,Nikon Df,2617,Digital Cameras
38262,liebherr ctp2521 235 litre 140x55cm top mount freestanding fridge freezer white,6,44145,Liebherr CTP 2521 White,2622,Fridge Freezers
42769,aeg einbau k hl /gefrier kombination scb51421ls,298,45460,AEG SCB51421LS Integrated,2622,Fridge Freezers
31611,hoover dxoc68c3b dynamic next 8kg 1600rpm freestanding washing machine with one touch black with c,6,42014,Hoover DXOC 68C3B,2620,Washing Machines
37953,frost free integrated fridge freezer,347,44105,Samsung BRB260000WW Integrated,2622,Fridge Freezers
45061,smeg fab10hrr 50s style red home bar fridge,293,46368,Smeg FAB10HRR Red,2623,Fridges
24141,siemens cf634ags1b compact oven with microwave,292,39686,Siemens CF634AGS1B Stainless Steel,2618,Microwaves
39516,hotpoint leco7ff2w freestanding fridge freezer white,289,44341,Hotpoint LECO7FF2WH White,2622,Fridge Freezers
27909,hotpoint ultima siuf 32120 x dishwasher stainless steel,3,40687,Hotpoint SIUF22111G Grey,2619,Dishwashers
35036,bosch gsn36vw3vg 60cm serie 4 freestanding frost free freezer white,301,43293,Bosch GSN36VW3VG White,2621,Freezers
37222,bosch kgn34nw3ag 60cm serie 2 frost free fridge freezer white,301,44038,Bosch KGN34NW3AG White,2622,Fridge Freezers
33983,lg f12c3qd 7kg 1200rpm washing machine white,53,42585,LG F12C3QD,2620,Washing Machines
44389,miele k 37222 id built in one door refrigerator white,293,46239,Miele K 37222 iD Integrated,2623,Fridges
31605,hoover dxoc68c3b 8kg washing machine 1600rpm black,301,42014,Hoover DXOC 68C3B,2620,Washing Machines
34814,bosch gin81ae30g integrated tall freezer,7,43269,Bosch GIN81AE30G Integrated,2621,Freezers
32575,hotpoint extra 9kg 1400 spin washing machine in graphite wmxtf942guk.r,125,42177,Hotpoint WMXTF942G,2620,Washing Machines
11386,lg 55 inch 55uk6750pld smart ultra hd tv with hdr,22,4546,LG 55UK6750,2614,TVs
29048,smeg df6fabrd retro freestanding dishwasher red,43,41051,Smeg DF6FABR2 Red,2619,Dishwashers
27910,hotpoint siuf32120x/siuf32120x,98,40687,Hotpoint SIUF22111G Grey,2619,Dishwashers
14266,intel xeon e3 1220 v5 3.5ghz socket 1151 8mb cache retail boxed processor,121,5911,Intel Xeon E3-1220V5 3 GHz  Box,2615,CPUs
40208,montpellier retro 50/50 fridge freezer in black mab148k,125,44482,Montpellier MAB148K Black,2622,Fridge Freezers
14269,intel xeon e3 1220 3 ghz skt 1151 skylake 80 w 8 mb box set quad core bx80662e31220v5,36,5911,Intel Xeon E3-1220V5 3 GHz  Box,2615,CPUs
1493,doro 2414 silver,24,192,Doro 2414,2612,Mobile Phones
24138,siemens iq 700 integrated microwave oven in stainless steel,31,39686,Siemens CF634AGS1B Stainless Steel,2618,Microwaves
37710,bosch kiv85vs30g serie 4 50/50 integrated fridge freezer white,293,44077,Bosch KIV85VS30G Integrated,2622,Fridge Freezers
22514,nikon d5300 digital slr camera body black,88,39011,Nikon D5300,2617,Digital Cameras
42396,neff k hl gefrierkombination kf714a2 ki7862s30,298,45238,Neff KI7862S30 Integrated,2622,Fridge Freezers
12452,lg 43uk6950 43 4k ultra hd smart tv wi fi black silver led tv led tvs 109.2 cm 43 3840 x 2160 pixels led smart tv wi fi black silver,3,4848,LG 43UK6950PLB,2614,TVs
16010,intel core i5 4590 cpu prozessor 3 3 ghz 4 kerne lga1150 sockel haswell box bx80646i54590,36,6488,Intel Core i5-4590 3.3GHz  Box,2615,CPUs
37227,bosch serie 2 kgn34nw3ag freestanding fridge freezer frost free white,6,44038,Bosch KGN34NW3AG White,2622,Fridge Freezers
25225,sharp r959slmaa combination microwave 40 litre 900 watt silver,17,39895,Sharp R959SLMAA Silver,2618,Microwaves
22759,nikon df geh use schwarz,41,39055,Nikon Df,2617,Digital Cameras
25388,swan retro manual microwave 25 litre 900 w black,17,39945,Swan SM22070BN Black,2618,Microwaves
30912,hotpoint wmbf742p 7kg 1400rpm washing machine,292,41930,Hotpoint WMBF742P,2620,Washing Machines
46624,bosch kil 24x30 eek a skala a bis d kil 24x30,297,46924,Bosch KIL24X30 Integrated,2623,Fridges
12848,sony tv 4k 49 kd 49xf8596 kd 49xf8596,44,5016,Sony KD-49XF8596,2614,TVs
36648,liebherr freezer built under,315,43640,Liebherr UIG1313 White,2621,Freezers
31929,candy bwm1410ph7 bianca smart 10kg 1400rpm freestanding washing machine white,6,42061,Candy BWM 1410PH7/1-80,2620,Washing Machines
23020,fujifilm x a5 digital camera with xc 15 45mm lens silver,249,39123,Fujifilm X-A5,2617,Digital Cameras
24154,bosch bfl523mw0b serie 4 800w 20l built in microwave oven white,6,39688,Bosch BFL523MW0B White,2618,Microwaves
34101,siemens wm14w750gb 9kg 1400rpm freestanding washing machine in white,6,42640,Siemens WM14W750GB,2620,Washing Machines
24698,russell hobbs rhmm701r 17l manual 700w solo microwave red,17,39771,Russell Hobbs RHMM701R Red,2618,Microwaves
35996,statesman 55cm upright freezer tf160lw,305,43447,Statesman TF160LW White,2621,Freezers
3507,nokia lumia 530,48,1281,Nokia Lumia 530,2612,Mobile Phones
42367,hotpoint hff31014 graded 50 50 built in fridge freezer,179,45223,Hotpoint HFF31014 White,2622,Fridge Freezers
202,apple iphone 8 256 gb gold,8,10,Apple iPhone 8 256GB,2612,Mobile Phones
21369,praktica luxmedia z250 silver camera kit inc 8gb sdhc class 10 card case,199,38866,Praktica Luxmedia Z250,2617,Digital Cameras
42395,neff einbau k lteger t kg 615 a2,300,45238,Neff KI7862S30 Integrated,2622,Fridge Freezers
32102,1400rpm dd washing machine 12kg load class a black,123,42089,LG FH495BDN8,2620,Washing Machines
45071,lec r5511s undercounter fridge silver,7,46370,Lec R5511S Silver Silver,2623,Fridges
15300,intel core i3 4100m mobile 2.5 ghz 2 cores 4 threads 3 mb cache oem,51,6239,Intel Core i3 4100M 2.5GHz Tray,2615,CPUs
14940,intel core i5 4460 3.20ghz socket 1150 6mb l3 cache retail boxed processor bx80646i54460,121,6117,Intel Core i5-4460 3.2GHz  Box,2615,CPUs
1432,maxcom mm818 black/blue 2.4 2g dual sim unlocked sim free,6,176,Maxcom Comfort MM818 Dual SIM,2612,Mobile Phones
24819,sharp r360km 900w microwave black,22,39794,Sharp R360KM,2618,Microwaves
26671,bosch serie 4 active water sms46mw00g 14 place freestanding dishwasher white,6,40494,Bosch SMS46MW00G White,2619,Dishwashers
26567,built in fully integrated dishwasher,347,40485,Bosch SMV68MD00G Integrated,2619,Dishwashers
2505,nokia 8 5.3 4g 6gb 128gb 3090mah blue,14,544,Nokia 8 128GB Dual SIM,2612,Mobile Phones
43872,bosch ksv36nw3pg serie 2 upright fridge white,130,46164,Bosch KSV36NW3PG White,2623,Fridges
32561,hotpoint extra wmxtf 742p washing machine white,22,42174,Hotpoint WMXTF742P,2620,Washing Machines
12689,sharp 32 led tv lc 32dhf4041k 720p dvd combi freeview hd media player record,113,4943,Sharp Aquos LC-32DHF4041K,2614,TVs
38468,liebherr cn 3915 comfort fridge freezer white,307,44169,Liebherr CN 3915 White,2622,Fridge Freezers
44168,gorenje k hlschrank schwarz t r ffnung rechts orb153bk,298,46206,Gorenje ORB153BK Black,2623,Fridges
27332,smeg di410t 45cm fully integrated dishwasher,301,40583,Smeg DI410T Integrated Integrated,2619,Dishwashers
41843,haier a2fe635crj frost free fridge freezer in red,53,44973,Haier A2FE635CRJ Red,2622,Fridge Freezers
35076,bosch gsn29vw3vg upright freezer white,130,43299,Bosch GSN29VW3VG White,2621,Freezers
35102,siemens gs58naw41 eek a skala a bis d gs58naw41,297,43302,Siemens GS58NAW41 White,2621,Freezers
28932,bosch sbv46gx01e,119,41009,Bosch SBV46GX01E Integrated,2619,Dishwashers
27166,hoover hdp2d1049w 10 place slimline freestanding dishwasher white,6,40558,Hoover HDP2D1049W White,2619,Dishwashers
35432,iq300 gs36nvx3pg 242 litre single door freezer,124,43346,Siemens GS36NVX3PG Black,2621,Freezers
35105,siemens gs58naw41 iq 500 70cm freestanding frost free freezer white,301,43302,Siemens GS58NAW41 White,2621,Freezers
37692,siemens kg36nhi32/kg36nhi32,98,44076,Siemens KG36NHI32 Stainless Steel,2622,Fridge Freezers
43975,neff n50 integrated refrigerator in white,31,46178,Neff KI2422S30G Integrated,2623,Fridges
16807,amd opteron quad 8350 2ghz 2mb l3 processor,66,6850,AMD Third-Generation Opteron 8350 2.0GHz Socket F 1000MHz bus Tray,2615,CPUs
28442,miele g6730 sc freestanding dishwasher white,43,40828,Miele G 6730 SC White,2619,Dishwashers
13549,32 sony bravia kdl 32wd755,49,5619,Sony Bravia KDL-32WD755B,2614,TVs
27907,hotpoint ultima siuf32120x 10 place slimline freestanding dishwasher silver,6,40687,Hotpoint SIUF22111G Grey,2619,Dishwashers
15586,intel xeon x5650 2.66 ghz 6 core 12 threads 12 mb cache lga1366 socket oem,51,6334,Intel Xeon X5650 2.66GHz Socket 1366 Tray,2615,CPUs
15097,intel xeon 1650v43.50ghz lga2011315mb cache,17,6171,Intel Xeon E5-1650 V4 3 6 GHz Tray,2615,CPUs
